uid,name,airline,text,tweet_created,tweet_city,tweet_state,Chosen
681451309,annnnge,United,"@united your unhelpful team? Sure I did. I'm in Bangkok, my bag in Chicago. Are u going to pay for my accommodation s until my bag arrives??",2/21/2015 22:39,Los Angeles, CA,Not chosen
681451311,JSJ35,United,@united that's not an apology. Say it.,2/21/2015 22:37,Bloomington, IL,Not chosen
681451312,StephanieWeyant,United,@united Just sent a DM. Thank you for the acknowledgment.,2/21/2015 22:31,New York, NY,Not chosen
681451313,JEOKOO1,United,@united download jeokoo the American app for air travelers,2/21/2015 22:24,Washington, D.C. ,Not chosen
681451314,Mare_McCoy,United,@united been on hold for almost two hours trying to talk to someone about a Cancelled Flighted flight tomorrow morning. What do you suggest?,2/21/2015 22:23,Jersey City, NJ ,Not chosen
681451315,JSJ35,United,@united no apology? Cool.,2/21/2015 22:19,Bloomington, IL,Not chosen
681451316,JSJ35,United,"@united you ask a lot of customers who  you routinely screw over. You know that, right?",2/21/2015 22:17,Bloomington, IL,Not chosen
681451317,annnnge,United,@united I'm a first time solo female traveller and it's pretty scary being in a foreign place not knowing where your belongings are...,2/21/2015 22:16,Los Angeles, CA,Not chosen
681451318,annnnge,United,"@united I am. Who knows where my bags are. Do I just wait around and hope they arrive? No one has answers, I have plans and no answers....",2/21/2015 22:14,Los Angeles, CA,Not chosen
681451320,AppAmy,United,@united Missing flight attendant = Delayed Flight. Prime example how 1 person impacts 100's of people. HNL -&gt; IAH (UA252) #wastedtime,2/21/2015 22:13,San Francisco, CA,Not chosen
681451321,mollypriddy,United,@united has me stranded in Texas and then hangs up on me when I'm trying to figure out how to get home. Cool.,2/21/2015 22:10,Jersey City, NJ ,Not chosen
681451322,tweets1971,United,@united we have tried to change our flight THREE times on the phone and got disconnected each time.,2/21/2015 22:00,Boston, MA,Not chosen
681451324,djMaxM,United,"@united has been showing the same tone deaf video for all these years about how ""wifi is coming!"" Hah.Not before I leave. @VirginAmerica ftw",2/21/2015 21:51,Brooklyn, NY,Not chosen
681451325,billqamz,United,@united Can I get a follow? I fly with you for Christmas.,2/21/2015 21:50,Detroit, MI,Not chosen
681451326,throthra,United,"@united more people stranded cause you suck. Better yet, you weasel out of Flight Booking Problems rooms for people claiming weather http://t.co/Flcnnn2USD",2/21/2015 21:39,San Francisco, CA,Not chosen
681451328,gwen1013,United,@united thank you! Much appreciation for your help.,2/21/2015 21:33,New Haven, CT,Not chosen
681451329,tippykayak,United,"@united Been sitting on flight 435 for an hour after landing in Newark. First no gate, then no jetway operator. Seriously!?",2/21/2015 21:33,Branford, CT,Not chosen
681451330,drr51664,United,@united worst customer service experience ever. 40 minutes to get the jetway to the plane at EWR tonight. Flight 354   Disappointed,2/21/2015 21:33,Carmel, IN,Not chosen
681451333,21stCenturyMom,United,"@United - routing a person from Houston to Newark, NJ  and then to SFO is not acceptable.",2/21/2015 21:29,San Francisco, CA,Not chosen
681451334,WM_j_MW,United,@united Phone,2/21/2015 21:28,Tucson, AZ,Not chosen
681451336,WM_j_MW,United,"@united Freakin""",2/21/2015 21:28,Tucson, AZ,Not chosen
681451338,WM_j_MW,United,@united Suck,2/21/2015 21:26,Tucson, AZ,Not chosen
681451339,WM_j_MW,United,@united 25 minute hold is 1 hr. 25 min. @ABC11_WTVD,2/21/2015 21:23,Tucson, AZ,Not chosen
681451340,Boards707,United,@united 20 yrs of flying Continental/united exclusively I get why everyone hates you - fl1289sfo/EWR #getmeoffrhisFUCKINplane,2/21/2015 21:23,Bellevue, WA,Not chosen
681451341,WM_j_MW,United,@united 24 seats available on the 2:15 pm from ORD to RDU...I need 2 seats please,2/21/2015 21:21,Tucson, AZ,Not chosen
681451342,alexisniicole25,United,@united I'm still trying to get things worked out and you have yet to respond back.,2/21/2015 21:20,San Francisco, CA,Not chosen
681451344,WM_j_MW,United,@united 25 min hold has now progressed to over an hour...919-675-0985,2/21/2015 21:18,Tucson, AZ,Not chosen
681451345,WM_j_MW,United,@united YOU SUCK!,2/21/2015 21:17,Tucson, AZ,Not chosen
681451346,_BenHoffman_,United,"@united yo, you need a new website really badly. This day and age...",2/21/2015 21:15,Tucson, AZ,Not chosen
681451351,jackiehoglund,United,@united I am following - you need to follow me for DM?,2/21/2015 21:09,Boston, MA,Not chosen
681451352,Fader_Jockey,United,@united it would be great to get a callback from the agent that disconnected me trying to put me on hold after waiting to connectfor 60+min,2/21/2015 21:08,Chicago, IL,Not chosen
681451353,Blondiemcl6,United,"@united not a good day to fly u, two delayed flights still on plane at Ewr waiting over 1,5 hours for gate get to gate no gate agent.",2/21/2015 21:08,Seattle, WA,Not chosen
681451354,kreespa,United,@united just called and did it. Should have earlier because I'm being sent to DCA first and THEN to pvd. We may rent a car instead.,2/21/2015 21:03,Lincoln, NE,Not chosen
681451355,mjfredricks259,United,"@united my luggage is set to go to DCA however, I am rerouted to Dulles. Currently in NOLO however bags are in Houston. Can you fix this?",2/21/2015 20:55,San Francisco, CA,Not chosen
681451356,AMMBoman,United,@united I went from Sacramento to Minneapolis at the end of October 2014 in business class.,2/21/2015 20:52,Jersey City, NJ ,Not chosen
681451357,hannahcbeck,United,@united I'm extremely disappointed w my service for this trip as a #United #MileagePlus Explorer Card holder.,2/21/2015 20:47,Hoboken, NJ,Not chosen
681451358,throthra,United,@united I hope your corporate office is ready to deal with the rage created by your shitty service and bullshit pilots. #UnitedAirlinesSucks,2/21/2015 20:46,San Francisco, CA,Not chosen
681451359,mrp,United,@united such a relaxing space for a drink before my flight! (at @United Global First Lounge) https://t.co/j4cj0lrF2d http://t.co/dTLGUQ1kAk,2/21/2015 20:45,Seattle, WA,Not chosen
681451360,Soniascrocchi15,United,@united i will never fly with you again. i went on vacation this week and you lost my bags both ways. now i have no clothes. thankyou,2/21/2015 20:31,San Francisco, CA,Not chosen
681451361,kevinforgoogle,United,@united sadly this wasnt just due to mother nature investigate this incident and your employees at sfo. Terrible customer experience,2/21/2015 20:26,San Francisco, CA,Not chosen
681451362,kevinforgoogle,United,@united flight ua90 is taking off now after 1750 was delayed over 4 hrs 30 passengers to miss their flight to tel aviv,2/21/2015 20:21,San Francisco, CA,Not chosen
681451363,kevinforgoogle,United,@united 30 of us on flight 1750 trying to get to tel aviv that is trying to take off right now with out us so cruel. Next flight is 350pm,2/21/2015 20:20,San Francisco, CA,Not chosen
681451364,kreespa,United,"@united considering I'm now stuck in Newark with virtually sleep in 30+ hours, I doubt it :/ hope car rentals are available",2/21/2015 20:16,Lincoln, NE,Not chosen
681451366,dHowITzr,United,@united What a really GREAT &amp; FLATTERING story about you! You should be very proud :) http://t.co/7br5t5QCXk (via @ParachuteGuy),2/21/2015 20:05,Tempe, AZ,Not chosen
681451367,JimStarkBalla,United,@united I see you coming to get me and @AggieMensGolf in Hawaii! #12thMan http://t.co/G8DKa3Edhf,2/21/2015 20:02,Houston, TX,Not chosen
681451368,ambersings,United,@united Airline SUCKS! Customer Service SUCKS! NO courtesy! Incompetent - passengers do NOT matter- Bet the CEO is just doing fine though!,2/21/2015 20:02,New York, NY,Not chosen
681451370,ralonG2013,United,@United also ran out of water and refused service #costumerservice #legit #jk,2/21/2015 19:55,Jersey City, NJ ,Not chosen
681451373,independentid,United,"@united on a 4 seg flt yvr to zurich, why would you credit all miles and but only 2 segs on full fare?",2/21/2015 19:48,Tucson, AZ,Not chosen
681451376,suntoshi,United,@united the lounge tells us they have no pillows for my grandma as one of the ladies opens the closet and I see 2 right there. #unitedlies,2/21/2015 19:43,Bedford, Nh,Not chosen
681451378,Chunkingtonchad,United,"@united sitting in Denver airport waiting for a plane to be refueled. For an hour and a half! Hurry the fuck up United, you fucking retards",2/21/2015 19:39,San Francisco, CA,Not chosen
681451379,c4pyro,United,@united we will be at the airport first thing in the morning,2/21/2015 19:37,San Francisco, CA,Not chosen
681451381,MMMarketing2014,United,@united well this one missed the mark.  She was in a snit from the minute I stepped up to the counter,2/21/2015 19:34,Los Angeles, CA,Not chosen
681451382,c4pyro,United,@united Doesn't have to be same flight 2 and 2 will work also,2/21/2015 19:33,San Francisco, CA,Not chosen
681451384,mesapuyo,United,@united we've been seating for 5hrs inside flight UA936 at #IAD delayed. We've only been offered water &amp; cookies in business class. #failed,2/21/2015 19:31,Washington, D.C. ,Not chosen
681451385,MattySags,United,@united please get me off this plane #UA57,2/21/2015 19:30,New York, NY,Not chosen
681451386,CoachMcRoberts,United,@united yes. On a nonstop to Memphis tomorrow morning. With the snow coming in I got my fingers crossed it will go.,2/21/2015 19:30,Orlando, FL ,Not chosen
681451387,jackiehoglund,United,@united traveling with 3 young kids!! Chose our original flights for a reason.,2/21/2015 19:28,Boston, MA,Not chosen
681451388,jackiehoglund,United,@united have since dropped to 2 layovers but still not acceptable.,2/21/2015 19:28,Boston, MA,Not chosen
681451389,jackiehoglund,United,@united our 1 layover itinerary was swapped for a 3 layover itinerary - really?!?,2/21/2015 19:28,Boston, MA,Not chosen
681451390,mesapuyo,United,"@united your app says flight UA936 to #ZRH departed 2:45hrs Late Flight, but 5 hours Late Flightr we are still seating inside the plane in #IAD.  #failed",2/21/2015 19:28,Washington, D.C. ,Not chosen
681451391,jackiehoglund,United,@united not completely.  Our flight was changed in July but we never received notification.,2/21/2015 19:28,Boston, MA,Not chosen
681451392,c4pyro,United,@united are there any upgrades avail to get us all on the same flight,2/21/2015 19:25,San Francisco, CA,Not chosen
681451394,Colettod,United,@united no I don't. Spoke with baggage contact at 1-800 number. Said they will try to get bags to stay at IAD for pick up tmrw,2/21/2015 19:21,Orlando, FL ,Not chosen
681451396,c4pyro,United,@united so is that two seats avail so far for us.,2/21/2015 19:20,San Francisco, CA,Not chosen
681451397,21stCenturyMom,United,@united has once again earned a place as the worst airline in the business,2/21/2015 19:19,San Francisco, CA,Not chosen
681451398,ntrogers,United,@united is flight number 1142 Denver to Las Vegas 1125 on Sunday feb 22 Cancelled Flighted ?,2/21/2015 19:14,San Francisco, CA,Not chosen
681451399,Jo_Frost,United,"@united when I read it say ' in some cases' can you please define this for me, when for example would it not be the case?",2/21/2015 19:12,Fullerton, CA,Not chosen
681451400,IssenSvensson,United,@united I'm trying your WiFi on UA1616. But sorry it really slow. Even #Spotify lagging and that isn't a hard stream.,2/21/2015 19:08,Stamford, CT,Not chosen
681451401,gwen1013,United,"@united Not until tomorrow night. And the hotel voucher had higher rate than travelocity Not loving cost, but hard working staff",2/21/2015 19:05,New Haven, CT,Not chosen
681451403,stevestillalive,United,@united why don't you ever print my known #traveler number on my ticket? Because of this I never get to use the #TSA prescreen I paid for,2/21/2015 19:01,San Diego, CA,Not chosen
681451404,TimBouhour,United,"@united boarding was decent, 3 useless agents that don't speak English (after 2.5hrs of hold) 6hrs of mech delay not so much",2/21/2015 19:01,Raleigh, NC,Not chosen
681451406,keithdunn,United,@united flight was Cancelled Flighted after the last opportunity to rebook us on other flights this evening passed.,2/21/2015 18:59,Arlington, VA,Not chosen
681451407,stevestillalive,United,@united boarding a #plane would be much faster if you boarded back to front instead of front to back #MakesSense #efficiency #travel #flying,2/21/2015 18:59,San Diego, CA,Not chosen
681451408,ZachAlpert,United,"@united it's 9:56, and the desk attendant stated we would ""sit awhile"" until given the all clear. Lack of communication seems to the norm.",2/21/2015 18:57,Chicago, IL,Not chosen
681451409,Sean_Stamos,United,@united had been suffering immensely ever since this merge .. Hopefully I'll never have to fly @united ever again ..,2/21/2015 18:57,Cleveland, OH,Not chosen
681451410,tarlonious,United,@united I'd really like to get off of this plane now.,2/21/2015 18:54,San Francisco, CA,Not chosen
681451412,patrickbeiers,United,@united cabin pressurization issues are pretty serious. Flight 1109 landed in Washington because of it. My head is pounding.,2/21/2015 18:52,Orlando, FL,Not chosen
681451413,MMMarketing2014,United,@united Sandra at ur international checkin counter was rude and offensive.  She commented she didn't care if I complained cuz she had 25yrs,2/21/2015 18:49,Los Angeles, CA,Not chosen
681451415,patrick_maness,United,@united Did I mention that I was ON THE PLANE so is my luggage. My luggage that I'm not going to have for how many days.,2/21/2015 18:48,Redlands, CA,Not chosen
